s0,s1,s2,transform,action,overall
RC,RR,CC,0.0241839,0.200629,0.286002
RC,RR,RR,0.0256435,0.200975,0.295288
RC,RR,RR,0.0255584,0.20061,0.285427
RC,RR,RR,0.0254677,0.200321,0.288409
RC,RR,RR,0.0254878,0.201144,0.2899
RC,RR,RR,0.025439,0.201241,0.318237
RC,RR,RR,0.0254516,0.200767,0.286557
RC,RR,RR,0.0255248,0.200436,0.287102
RC,RR,RR,0.0257119,0.201154,0.286821
RC,RR,RR,0.0178874,0.200503,0.287227
RC,RR,RR,0.0254734,0.200589,0.284187
RC,RR,RR,0.0254633,0.200969,0.284684
RC,RR,RR,0.0254251,0.199948,0.287723
RC,RR,RR,0.0179805,0.200551,0.301127
RC,RR,RR,0.0252453,0.200066,0.28879
RC,RR,RR,0.0252331,0.200622,0.287425
RC,RR,RR,0.0252356,0.200363,0.285002
RC,RR,RR,0.0254366,0.20037,0.285171
RC,RR,RR,0.0253851,0.20062,0.288899
RC,RR,RR,0.0253399,0.200066,0.284191
RC,RR,RR,0.0253648,0.199981,0.285297
RC,RR,CR,0.0243738,0.200708,0.314829
RC,RR,CR,0.0242595,0.200279,0.28915
RC,RR,CR,0.0242387,0.200365,0.286879
RC,RR,CR,0.0165767,0.199961,0.287834
RC,RR,CR,0.0240196,0.199967,0.283707
RC,RR,CR,0.0243442,0.199899,0.285224
RC,RR,CR,0.024063,0.200545,0.286557
RC,RR,CR,0.0241465,0.200003,0.299393
RC,RR,CR,0.0241302,0.19987,0.284729
RC,RR,CR,0.0241899,0.200043,0.288449
RC,RR,CR,0.0241802,0.200252,0.283881
RC,RR,CR,0.0241463,0.200027,0.284475
RC,RR,CR,0.024091,0.20013,0.287205
RC,RR,CR,0.0240581,0.200762,0.286002
RC,RR,CR,0.0241743,0.200474,0.286408
RC,RR,CR,0.0242502,0.202042,0.310937
RC,RR,CR,0.0168538,0.201459,0.287374
RC,RR,CR,0.0243562,0.201986,0.288988
RC,RR,CR,0.0243309,0.201749,0.287426
RC,RR,CR,0.0244182,0.201931,0.290742
RC,RR,RC,0.0251754,0.202244,0.289019
RC,RR,RC,0.0249469,0.202025,0.284892
RC,RR,RC,0.0249599,0.202605,0.289661
RC,RR,RC,0.0249653,0.202314,0.323966
RC,RR,RC,0.0249373,0.202101,0.288528
RC,RR,RC,0.0250514,0.201892,0.288575
RC,RR,RC,0.0250616,0.202119,0.29038
RC,RR,RC,0.0249585,0.202453,0.2903
RC,RR,RC,0.0173308,0.20135,0.291225
RC,RR,RC,0.0250036,0.201934,0.289267
RC,RR,RC,0.0250222,0.201885,0.313044
RC,RR,RC,0.0249718,0.200724,0.285374
RC,RR,RC,0.0250434,0.201146,0.286732
RC,RR,RC,0.024984,0.201836,0.287256
RC,RR,RC,0.0250309,0.201681,0.29205
RC,RR,RC,0.024931,0.201627,0.291346
RC,RR,RC,0.0248602,0.201912,0.287357
RC,RR,RC,0.0251197,0.201837,0.305767
RC,RR,RC,0.0249682,0.201435,0.284521
RC,RR,RC,0.0250754,0.201839,0.286975
RC,RR,C,0.0165471,0.20207,0.290946
RC,RR,C,0.0239336,0.201992,0.289358
RC,RR,C,0.0163569,0.202289,0.292631
RC,RR,C,0.0239241,0.202929,0.285205
RC,RR,C,0.0240696,0.203037,0.307487
RC,RR,C,0.0238948,0.202556,0.288438
RC,RR,C,0.02414,0.202662,0.292479
RC,RR,C,0.0163166,0.202491,0.285976
RC,RR,C,0.0164312,0.203907,0.291011
RC,RR,C,0.0241611,0.203916,0.291804
RC,RR,C,0.0162905,0.203766,0.286163
RC,RR,C,0.0240639,0.203288,0.28687
RC,RR,C,0.0241149,0.202681,0.321037
RC,RR,C,0.0241486,0.203329,0.291516
RC,RR,C,0.0241698,0.203203,0.288697
RC,RR,C,0.0241817,0.203585,0.292652
RC,RR,C,0.0240247,0.203949,0.29424
RC,RR,C,0.0164428,0.202564,0.288088
RC,RR,C,0.0240353,0.202708,0.287316
RC,RR,C,0.0241607,0.203188,0.305452
RC,RR,R,0.0120935,0.203135,0.288127
RC,RR,R,0.0198399,0.202946,0.283592
RC,RR,R,0.0196672,0.202415,0.282279
RC,RR,R,0.0197407,0.202645,0.283374
RC,RR,R,0.0196968,0.203248,0.28356
RC,RR,R,0.0196063,0.203311,0.283889
RC,RR,R,0.01198,0.20392,0.2862
RC,RR,R,0.0199827,0.203291,0.300974
RC,RR,R,0.0197318,0.202841,0.28308
RC,RR,R,0.0120214,0.203647,0.286006
RC,RR,R,0.0198188,0.203592,0.28676
RC,RR,R,0.0197102,0.20386,0.284932
RC,RR,R,0.0196696,0.20273,0.290031
RC,RR,R,0.0195625,0.201869,0.283202
RC,RR,R,0.0193979,0.201804,0.302351
RC,RR,R,0.0128327,0.201894,0.283913
RC,RR,R,0.0118898,0.201676,0.28191
RC,RR,R,0.0195209,0.201894,0.282565
RC,RR,R,0.0194781,0.20177,0.281458
RC,RR,R,0.0194813,0.201949,0.284088
RC,CR,CC,0.0238227,0.2202,0.305074
RC,CR,CC,0.0235671,0.220167,0.307778
RC,CR,CC,0.0237017,0.22015,0.333889
RC,CR,CC,0.0235219,0.220162,0.308217
RC,CR,CC,0.0236549,0.220191,0.301324
RC,CR,CC,0.0236457,0.220135,0.30586
RC,CR,CC,0.0235859,0.220481,0.304393
RC,CR,CC,0.023482,0.220193,0.310347
RC,CR,CC,0.0236607,0.22014,0.306629
RC,CR,CC,0.0235763,0.220196,0.319956
RC,CR,CC,0.0236792,0.220216,0.306309
RC,CR,CC,0.0236114,0.220205,0.303254
RC,CR,CC,0.0234936,0.220146,0.307886
RC,CR,CC,0.0237337,0.220196,0.306423
RC,CR,CC,0.0236525,0.220186,0.30848
RC,CR,CC,0.0237874,0.220559,0.316767
RC,CR,CC,0.0236772,0.220456,0.322873
RC,CR,CC,0.023672,0.220359,0.305525
RC,CR,CC,0.0235644,0.220163,0.303565
RC,CR,CC,0.023722,0.220142,0.305881
RC,CR,RR,0.0252962,0.22044,0.311391
RC,CR,RR,0.0251406,0.219401,0.302168
RC,CR,RR,0.0247996,0.218431,0.306309
RC,CR,RR,0.0247161,0.218042,0.322991
RC,CR,RR,0.0249436,0.218172,0.302301
RC,CR,RR,0.02501,0.217762,0.305418
RC,CR,RR,0.0247995,0.217877,0.303564
RC,CR,RR,0.016781,0.217802,0.308086
RC,CR,RR,0.024817,0.217671,0.303145
RC,CR,RR,0.0247577,0.217894,0.300452
RC,CR,RR,0.0247942,0.21765,0.320914
RC,CR,RR,0.0247385,0.217555,0.303141
RC,CR,RR,0.0248634,0.217691,0.302037
RC,CR,RR,0.0247904,0.217591,0.303133
RC,CR,RR,0.0247675,0.217584,0.304229
RC,CR,RR,0.0248551,0.21766,0.301109
RC,CR,RR,0.024793,0.217707,0.304474
RC,CR,RR,0.024765,0.21771,0.320069
RC,CR,RR,0.0248502,0.21759,0.300733
RC,CR,RR,0.0247607,0.217579,0.300373
RC,CR,CR,0.0237966,0.217575,0.304708
RC,CR,CR,0.0239536,0.220005,0.303232
RC,CR,CR,0.0238315,0.219982,0.305865
RC,CR,CR,0.0239324,0.220031,0.304496
RC,CR,CR,0.0239007,0.220004,0.321057
RC,CR,CR,0.0239772,0.220007,0.308301
RC,CR,CR,0.0238669,0.220012,0.307712
RC,CR,CR,0.0240274,0.220157,0.31157
RC,CR,CR,0.0239244,0.220847,0.30407
RC,CR,CR,0.0238477,0.220365,0.306286
RC,CR,CR,0.0238728,0.220081,0.301126
RC,CR,CR,0.0239294,0.220101,0.323033
RC,CR,CR,0.0238536,0.224167,0.3084
RC,CR,CR,0.0250512,0.227349,0.317092
RC,CR,CR,0.0170371,0.228927,0.32556
RC,CR,CR,0.0241273,0.223782,0.312358
RC,CR,CR,0.0249035,0.224987,0.309799
RC,CR,CR,0.0159125,0.223331,0.310792
RC,CR,CR,0.0159097,0.220719,0.323363
RC,CR,CR,0.0237682,0.224235,0.312982
RC,CR,RC,0.0247048,0.221934,0.311516
RC,CR,RC,0.025278,0.221978,0.325205
RC,CR,RC,0.0244995,0.223281,0.32952
RC,CR,RC,0.0251034,0.228122,0.338942
RC,CR,RC,0.0168474,0.224645,0.311229
RC,CR,RC,0.0244968,0.222302,0.327264
RC,CR,RC,0.0249321,0.221324,0.311204
RC,CR,RC,0.0244663,0.220941,0.309253
RC,CR,RC,0.0246285,0.221042,0.31031
RC,CR,RC,0.0163551,0.220742,0.304985
RC,CR,RC,0.024442,0.220517,0.304929
RC,CR,RC,0.0246174,0.220718,0.304985
RC,CR,RC,0.0249208,0.224371,0.324207
RC,CR,RC,0.0252579,0.222643,0.310862
RC,CR,RC,0.0250398,0.22169,0.310884
RC,CR,RC,0.0245854,0.222108,0.308375
RC,CR,RC,0.024783,0.221744,0.30789
RC,CR,RC,0.0246052,0.221495,0.306181
RC,CR,RC,0.0245447,0.221534,0.310895
RC,CR,RC,0.0247234,0.221493,0.324253
RC,CR,C,0.0237767,0.221357,0.306086
RC,CR,C,0.015346,0.22098,0.307468
RC,CR,C,0.0235546,0.229215,0.313128
RC,CR,C,0.0246739,0.223486,0.318825
RC,CR,C,0.0236587,0.221762,0.312103
RC,CR,C,0.0234889,0.221073,0.306727
RC,CR,C,0.0235566,0.221604,0.323161
RC,CR,C,0.0234649,0.221655,0.304254
RC,CR,C,0.02346,0.221146,0.310063
RC,CR,C,0.0249242,0.223593,0.321917
RC,CR,C,0.0265533,0.226787,0.319878
RC,CR,C,0.0236405,0.226457,0.320219
RC,CR,C,0.0247789,0.225551,0.317589
RC,CR,C,0.0243631,0.226841,0.331166
RC,CR,C,0.0242239,0.226726,0.313421
RC,CR,C,0.0237601,0.226301,0.317978
RC,CR,C,0.0242009,0.227116,0.316929
RC,CR,C,0.0252059,0.225938,0.313345
RC,CR,C,0.0240768,0.224382,0.316501
RC,CR,C,0.0229498,0.219353,0.32459
RC,CR,R,0.0186471,0.220205,0.299307
RC,CR,R,0.0191936,0.219404,0.299503
RC,CR,R,0.0191812,0.21942,0.298208
RC,CR,R,0.0196796,0.219299,0.300947
RC,CR,R,0.0192311,0.219037,0.301095
RC,CR,R,0.0192452,0.219199,0.300183
RC,CR,R,0.0186715,0.219266,0.314872
RC,CR,R,0.0195814,0.219706,0.298954
RC,CR,R,0.019145,0.218525,0.299864
RC,CR,R,0.0192384,0.218536,0.29957
RC,CR,R,0.018878,0.218584,0.302717
RC,CR,R,0.0188709,0.218503,0.303914
RC,CR,R,0.0190433,0.219639,0.302649
RC,CR,R,0.019192,0.219805,0.320298
RC,CR,R,0.0195824,0.219277,0.299671
RC,CR,R,0.0186064,0.219164,0.300554
RC,CR,R,0.0108264,0.219723,0.299776
RC,CR,R,0.0191826,0.21896,0.299287
RC,CR,R,0.0115929,0.225328,0.310528
RC,CR,R,0.0199074,0.22555,0.315475
RC,RC,CC,0.0246443,0.207359,0.32279
RC,RC,CC,0.0244071,0.203001,0.288006
RC,RC,CC,0.0241158,0.203411,0.288144
RC,RC,CC,0.0240574,0.202625,0.285259
RC,RC,CC,0.0241942,0.202155,0.286813
RC,RC,CC,0.0253769,0.209847,0.311885
RC,RC,CC,0.0258687,0.208587,0.302832
RC,RC,CC,0.0241866,0.206292,0.311955
RC,RC,CC,0.0241964,0.205779,0.293491
RC,RC,CC,0.0242126,0.206785,0.306869
RC,RC,CC,0.0175812,0.20963,0.31513
RC,RC,CC,0.024148,0.20571,0.294647
RC,RC,CC,0.0241569,0.204473,0.292457
RC,RC,CC,0.02434,0.20454,0.295696
RC,RC,CC,0.0240781,0.203392,0.31287
RC,RC,CC,0.0242346,0.202806,0.293324
RC,RC,CC,0.0242,0.202062,0.290378
RC,RC,CC,0.0241995,0.201412,0.295851
RC,RC,CC,0.0242011,0.201368,0.284694
RC,RC,CC,0.0242735,0.201577,0.287226
RC,RC,RR,0.0257585,0.201434,0.294562
RC,RC,RR,0.0256164,0.201311,0.308474
RC,RC,RR,0.025632,0.201212,0.290498
RC,RC,RR,0.0255701,0.201428,0.288999
RC,RC,RR,0.026068,0.208278,0.30294
RC,RC,RR,0.0256328,0.207054,0.296288
RC,RC,RR,0.0263246,0.201456,0.287095
RC,RC,RR,0.0259722,0.206809,0.300328
RC,RC,RR,0.0257771,0.202309,0.299438
RC,RC,RR,0.0265645,0.204149,0.296272
RC,RC,RR,0.0260174,0.201507,0.286953
RC,RC,RR,0.0264216,0.202202,0.295104
RC,RC,RR,0.0256993,0.202097,0.290518
RC,RC,RR,0.0259951,0.201872,0.293603
RC,RC,RR,0.0256784,0.202837,0.292718
RC,RC,RR,0.0259791,0.205392,0.292833
RC,RC,RR,0.0267716,0.203197,0.327743
RC,RC,RR,0.0259127,0.20236,0.296462
RC,RC,RR,0.0257014,0.201869,0.290663
RC,RC,RR,0.0261789,0.20547,0.294204
RC,RC,CR,0.0170347,0.203471,0.288714
RC,RC,CR,0.0247738,0.203768,0.291375
RC,RC,CR,0.0247793,0.205758,0.297781
RC,RC,CR,0.0251678,0.206476,0.315162
RC,RC,CR,0.0245839,0.26589,0.358639
RC,RC,CR,0.0252561,0.297843,0.384301
RC,RC,CR,0.026182,0.324685,0.409807
RC,RC,CR,0.0269565,0.352007,0.438449
RC,RC,CR,0.0280053,0.38511,0.489308
RC,RC,CR,0.0318131,0.431523,0.524272
RC,RC,CR,0.0314493,0.442953,0.529582
RC,RC,CR,0.0311558,0.435217,0.52145
RC,RC,CR,0.0322104,0.437326,0.541463
RC,RC,CR,0.0319237,0.499045,0.593254
RC,RC,CR,0.0342043,0.504273,0.602079
RC,RC,CR,0.0343404,0.504279,0.59657
RC,RC,CR,0.0343041,0.504538,0.610549
RC,RC,CR,0.0343739,0.503912,0.595249
RC,RC,CR,0.0343367,0.504152,0.599718
RC,RC,CR,0.034217,0.499998,0.589721
RC,RC,RC,0.0350599,0.499689,0.60892
RC,RC,RC,0.0347286,0.503754,0.596085
RC,RC,RC,0.0350031,0.491647,0.581834
RC,RC,RC,0.0344218,0.49105,0.582252
RC,RC,RC,0.034258,0.498162,0.611247
RC,RC,RC,0.0343994,0.495692,0.58733
RC,RC,RC,0.0343063,0.491163,0.581646
RC,RC,RC,0.0341265,0.486187,0.575555
RC,RC,RC,0.0245988,0.493462,0.609435
RC,RC,RC,0.0342782,0.494178,0.588346
RC,RC,RC,0.0343618,0.49394,0.585414
RC,RC,RC,0.0432474,0.494189,0.585795
RC,RC,RC,0.0342889,0.482934,0.586942
RC,RC,RC,0.0337471,0.493135,0.587001
RC,RC,RC,0.034396,0.494314,0.584466
RC,RC,RC,0.0247799,0.490477,0.583233
RC,RC,RC,0.0341016,0.493725,0.598134
RC,RC,RC,0.0343352,0.494153,0.589765
RC,RC,RC,0.0343855,0.494156,0.583876
RC,RC,RC,0.0344461,0.494075,0.586066
RC,RC,C,0.0336224,0.486795,0.59362
RC,RC,C,0.0324367,0.479801,0.56448
RC,RC,C,0.0323605,0.468956,0.555329
RC,RC,C,0.0318045,0.464414,0.548894
RC,RC,C,0.0317539,0.470292,0.574822
RC,RC,C,0.0321268,0.4789,0.566925
RC,RC,C,0.0245195,0.479729,0.568743
RC,RC,C,0.032432,0.479811,0.568759
RC,RC,C,0.0326931,0.485339,0.58977
RC,RC,C,0.0336701,0.495907,0.592139
RC,RC,C,0.0334598,0.495586,0.584086
RC,RC,C,0.0335188,0.492154,0.584195
RC,RC,C,0.0332746,0.491505,0.600383
RC,RC,C,0.0334196,0.494969,0.586753
RC,RC,C,0.0335662,0.495862,0.589703
RC,RC,C,0.03358,0.495872,0.600072
RC,RC,C,0.0334834,0.495924,0.582857
RC,RC,C,0.0336383,0.488951,0.57825
RC,RC,C,0.0332501,0.494119,0.587207
RC,RC,C,0.0335262,0.495707,0.601546
RC,RC,R,0.0282947,0.495564,0.582983
RC,RC,R,0.0280223,0.495264,0.578576
RC,RC,R,0.0279519,0.49494,0.57815
RC,RC,R,0.028329,0.496246,0.594956
RC,RC,R,0.0294872,0.502848,0.584741
RC,RC,R,0.0185679,0.489193,0.570362
RC,RC,R,0.0290981,0.491258,0.575523
RC,RC,R,0.0292816,0.496184,0.596358
RC,RC,R,0.0307088,0.514265,0.603657
RC,RC,R,0.0304874,0.512532,0.599784
RC,RC,R,0.0304396,0.510963,0.598641
RC,RC,R,0.0302248,0.510891,0.61231
RC,RC,R,0.0200508,0.510382,0.596449
RC,RC,R,0.0286448,0.501185,0.585172
RC,RC,R,0.0294096,0.502552,0.586788
RC,RC,R,0.0297997,0.502115,0.597409
RC,RC,R,0.0307196,0.513609,0.600476
RC,RC,R,0.0300272,0.509628,0.597002
RC,RC,R,0.0301774,0.510725,0.603282
RC,RC,R,0.0296172,0.507243,0.606598
RC,C,CC,0.0224324,0.61398,0.706783
RC,C,CC,0.0317059,0.570019,0.65612
RC,C,CC,0.0294013,0.549809,0.637124
RC,C,CC,0.029748,0.551391,0.65043
RC,C,CC,0.032037,0.574106,0.660828
RC,C,CC,0.0302256,0.570156,0.659316
RC,C,CC,0.0203423,0.555365,0.6455
RC,C,CC,0.0310082,0.587476,0.691254
RC,C,CC,0.0339402,0.612464,0.704132
RC,C,CC,0.0319762,0.589149,0.676721
RC,C,CC,0.0320247,0.569965,0.675202
RC,C,CC,0.0308476,0.595069,0.6856
RC,C,CC,0.0324569,0.585364,0.67254
RC,C,CC,0.0310597,0.564434,0.653943
RC,C,CC,0.0306352,0.561014,0.664231
RC,C,CC,0.0324349,0.578929,0.666454
RC,C,CC,0.0309729,0.578842,0.671014
RC,C,CC,0.0329337,0.572457,0.662151
RC,C,CC,0.030534,0.591811,0.718674
RC,C,CC,0.0341857,0.615113,0.709765
RC,C,RR,0.0331844,0.598473,0.70359
RC,C,RR,0.0342234,0.606408,0.696093
RC,C,RR,0.0329168,0.598284,0.689303
RC,C,RR,0.032178,0.574429,0.680527
RC,C,RR,0.0323231,0.59714,0.685044
RC,C,RR,0.0330617,0.587256,0.683703
RC,C,RR,0.0324355,0.579492,0.666035
RC,C,RR,0.0330944,0.599456,0.723189
RC,C,RR,0.0329681,0.599761,0.692181
RC,C,RR,0.0214964,0.56685,0.654939
RC,C,RR,0.0316307,0.561436,0.650488
RC,C,RR,0.0363295,0.597033,0.718275
RC,C,RR,0.0323436,0.595875,0.686779
RC,C,RR,0.0352461,0.597935,0.688442
RC,C,RR,0.0325317,0.571825,0.678741
RC,C,RR,0.0361136,0.600034,0.690816
RC,C,RR,0.0321678,0.577666,0.668589
RC,C,RR,0.0326977,0.5879,0.680743
RC,C,RR,0.0323415,0.560493,0.652545
RC,C,RR,0.0316888,0.563334,0.656466
RC,C,CR,0.0312051,0.556069,0.648484
RC,C,CR,0.0318185,0.545699,0.654635
RC,C,CR,0.0308264,0.56776,0.652208
RC,C,CR,0.031191,0.56239,0.651946
RC,C,CR,0.0307955,0.55205,0.639764
RC,C,CR,0.0314786,0.537081,0.638848
RC,C,CR,0.0305427,0.546572,0.634281
RC,C,CR,0.019605,0.539274,0.626108
RC,C,CR,0.0298461,0.55051,0.644956
RC,C,CR,0.0316598,0.549746,0.656144
RC,C,CR,0.0306553,0.568633,0.655821
RC,C,CR,0.0309833,0.561096,0.65077
RC,C,CR,0.0326744,0.564304,0.657202
RC,C,CR,0.0300125,0.554623,0.659036
RC,C,CR,0.0306459,0.589774,0.677512
RC,C,CR,0.0318352,0.567047,0.652972
RC,C,CR,0.0304247,0.546172,0.629922
RC,C,CR,0.0299455,0.532032,0.635096
RC,C,CR,0.0333014,0.578169,0.665339
RC,C,CR,0.0301332,0.53859,0.625162
RC,C,RC,0.0307661,0.542001,0.633711
RC,C,RC,0.0306567,0.531136,0.633334
RC,C,RC,0.0319087,0.559213,0.650686
RC,C,RC,0.0303812,0.553192,0.635197
RC,C,RC,0.0309143,0.545881,0.63499
RC,C,RC,0.0310415,0.526892,0.626735
RC,C,RC,0.0296012,0.550852,0.637452
RC,C,RC,0.0310453,0.554657,0.639428
RC,C,RC,0.0320227,0.544952,0.631842
RC,C,RC,0.0306185,0.529967,0.634189
RC,C,RC,0.0303896,0.564425,0.651523
RC,C,RC,0.0316482,0.569002,0.661439
RC,C,RC,0.0212795,0.551043,0.638688
RC,C,RC,0.0305437,0.531377,0.633543
RC,C,RC,0.0304778,0.571149,0.659673
RC,C,RC,0.0333853,0.571171,0.663136
RC,C,RC,0.0309715,0.547472,0.635225
RC,C,RC,0.0316168,0.535504,0.637852
RC,C,RC,0.0306629,0.589372,0.681024
RC,C,RC,0.0315035,0.561354,0.651664
RC,C,C,0.0203074,0.566187,0.656584
RC,C,C,0.0206618,0.559081,0.662331
RC,C,C,0.0198034,0.573759,0.662266
RC,C,C,0.0215074,0.57923,0.669768
RC,C,C,0.031899,0.572355,0.674399
RC,C,C,0.0309009,0.594572,0.683575
RC,C,C,0.0341254,0.604416,0.695286
RC,C,C,0.0313781,0.58516,0.691188
RC,C,C,0.0343487,0.60321,0.696434
RC,C,C,0.0312041,0.588659,0.678142
RC,C,C,0.02043,0.595624,0.700448
RC,C,C,0.03103,0.599377,0.689095
RC,C,C,0.032034,0.600754,0.688338
RC,C,C,0.0201304,0.570796,0.670606
RC,C,C,0.031321,0.603252,0.691595
RC,C,C,0.033036,0.57827,0.667466
RC,C,C,0.0307798,0.568576,0.658078
RC,C,C,0.0309316,0.57443,0.679447
RC,C,C,0.0308143,0.589368,0.67697
RC,C,C,0.0315857,0.584519,0.67014
RC,C,R,0.0265598,0.567839,0.65365
RC,C,R,0.0252434,0.5631,0.649959
RC,C,R,0.0144865,0.592792,0.67677
RC,C,R,0.0260556,0.580958,0.663155
RC,C,R,0.0148399,0.5749,0.671179
RC,C,R,0.0285753,0.602051,0.685169
RC,C,R,0.0256981,0.59641,0.678755
RC,C,R,0.0286496,0.599371,0.700014
RC,C,R,0.025609,0.595557,0.675835
RC,C,R,0.0280747,0.587543,0.669516
RC,C,R,0.0246405,0.55095,0.62637
RC,C,R,0.0245979,0.564003,0.658422
RC,C,R,0.0156626,0.587023,0.664326
RC,C,R,0.0253047,0.570182,0.647744
RC,C,R,0.0266947,0.56158,0.64072
RC,C,R,0.014056,0.555557,0.64868
RC,C,R,0.025141,0.597026,0.677517
RC,C,R,0.0268426,0.579557,0.66044
RC,C,R,0.0254944,0.582458,0.681058
RC,C,R,0.0165406,0.60549,0.689626
RC,R,CC,0.0180902,0.493361,0.580659
RC,R,CC,0.0179152,0.48765,0.571301
RC,R,CC,0.0183722,0.482359,0.584594
RC,R,CC,0.0182695,0.497684,0.586242
RC,R,CC,0.0181797,0.494666,0.579617
RC,R,CC,0.0183801,0.498004,0.587549
RC,R,CC,0.0185527,0.501184,0.600598
RC,R,CC,0.018641,0.502482,0.589276
RC,R,CC,0.018309,0.498316,0.585771
RC,R,CC,0.0182893,0.492173,0.574636
RC,R,CC,0.0185943,0.492451,0.592709
RC,R,CC,0.0190996,0.509542,0.592699
RC,R,CC,0.0184726,0.491252,0.573387
RC,R,CC,0.0185144,0.47956,0.561512
RC,R,CC,0.0186121,0.482855,0.585519
RC,R,CC,0.019184,0.499142,0.586982
RC,R,CC,0.0186306,0.494551,0.578295
RC,R,CC,0.0181451,0.503899,0.595365
RC,R,CC,0.0181646,0.487534,0.585583
RC,R,CC,0.0180577,0.503168,0.585821
RC,R,RR,0.0195335,0.503646,0.597366
RC,R,RR,0.019315,0.50371,0.595154
RC,R,RR,0.019361,0.503671,0.609984
RC,R,RR,0.0191918,0.503708,0.594093
RC,R,RR,0.0193272,0.503722,0.590585
RC,R,RR,0.0193877,0.502378,0.592038
RC,R,RR,0.0191376,0.498536,0.602426
RC,R,RR,0.019172,0.498548,0.587946
RC,R,RR,0.0192859,0.49857,0.585989
RC,R,RR,0.0190392,0.486751,0.571676
RC,R,RR,0.0188121,0.486209,0.586711
RC,R,RR,0.0188325,0.493977,0.579348
RC,R,RR,0.0189871,0.490602,0.574079
RC,R,RR,0.0188321,0.482959,0.569085
RC,R,RR,0.0186578,0.489046,0.590125
RC,R,RR,0.0188681,0.493921,0.585014
RC,R,RR,0.0188724,0.494488,0.579887
RC,R,RR,0.0188943,0.487311,0.569785
RC,R,RR,0.0188991,0.479429,0.578172
RC,R,RR,0.0185969,0.491516,0.577547
RC,R,CR,0.0182007,0.491442,0.578601
RC,R,CR,0.0180884,0.483264,0.569229
RC,R,CR,0.0180736,0.48377,0.581144
RC,R,CR,0.0188127,0.500858,0.592676
RC,R,CR,0.0182112,0.492071,0.582608
RC,R,CR,0.0184582,0.494159,0.580663
RC,R,CR,0.018365,0.49398,0.599088
RC,R,CR,0.0180776,0.493699,0.578989
RC,R,CR,0.0180534,0.492773,0.575617
RC,R,CR,0.0181493,0.488851,0.574714
RC,R,CR,0.0181346,0.479926,0.579167
RC,R,CR,0.0190111,0.50319,0.587449
RC,R,CR,0.0181049,0.480974,0.562621
RC,R,CR,0.018312,0.475005,0.561138
RC,R,CR,0.0187987,0.48705,0.588006
RC,R,CR,0.0192898,0.502827,0.588851
RC,R,CR,0.0190515,0.499822,0.583165
RC,R,CR,0.0191605,0.496181,0.579758
RC,R,CR,0.0189464,0.487888,0.586067
RC,R,CR,0.0193251,0.50035,0.589163
RC,R,RC,0.0200081,0.49358,0.582724
RC,R,RC,0.0187738,0.486704,0.573465
RC,R,RC,0.0187468,0.49469,0.602301
RC,R,RC,0.0188051,0.498909,0.585074
RC,R,RC,0.0188407,0.499036,0.585832
RC,R,RC,0.0192359,0.494891,0.583644
RC,R,RC,0.0188459,0.495123,0.593825
RC,R,RC,0.0187747,0.498605,0.582344
RC,R,RC,0.0189457,0.495134,0.576246
RC,R,RC,0.0187665,0.490856,0.576182
RC,R,RC,0.0187225,0.4834,0.582512
RC,R,RC,0.0188185,0.50379,0.591521
RC,R,RC,0.0189976,0.492434,0.576388
RC,R,RC,0.0187763,0.482362,0.567955
RC,R,RC,0.0189513,0.483692,0.58466
RC,R,RC,0.0202308,0.517744,0.605225
RC,R,RC,0.0199298,0.51157,0.59809
RC,R,RC,0.019726,0.50255,0.587921
RC,R,RC,0.0193754,0.487239,0.589107
RC,R,RC,0.0203583,0.516987,0.601796
RC,R,C,0.018936,0.499847,0.589025
RC,R,C,0.018724,0.499704,0.587351
RC,R,C,0.0186847,0.492454,0.592312
RC,R,C,0.0193079,0.51315,0.603068
RC,R,C,0.0187344,0.497003,0.577938
RC,R,C,0.0184688,0.488796,0.575919
RC,R,C,0.018401,0.491774,0.594889
RC,R,C,0.0190925,0.508919,0.598699
RC,R,C,0.0187248,0.503293,0.587709
RC,R,C,0.0184395,0.486727,0.569246
RC,R,C,0.0180555,0.478749,0.576842
RC,R,C,0.0191433,0.506675,0.588715
RC,R,C,0.0185592,0.488498,0.572719
RC,R,C,0.0189152,0.495068,0.581807
RC,R,C,0.0189399,0.496871,0.598841
RC,R,C,0.0192614,0.509641,0.595565
RC,R,C,0.0187768,0.497194,0.578284
RC,R,C,0.0182568,0.475324,0.554288
RC,R,C,0.0177583,0.471092,0.567467
RC,R,C,0.0175126,0.4878,0.571979
RC,R,R,0.0125014,0.487601,0.56371
RC,R,R,0.012405,0.487532,0.565757
RC,R,R,0.0123317,0.483618,0.573388
RC,R,R,0.0122726,0.48755,0.561604
RC,R,R,0.012334,0.480049,0.554116
RC,R,R,0.012204,0.479168,0.555665
RC,R,R,0.0121769,0.484537,0.577728
RC,R,R,0.0125939,0.497766,0.572683
RC,R,R,0.0126826,0.498423,0.580941
RC,R,R,0.0129979,0.499351,0.574947
RC,R,R,0.0130015,0.496276,0.586839
RC,R,R,0.0136456,0.512261,0.590441
RC,R,R,0.0132559,0.500769,0.579392
RC,R,R,0.0135271,0.517391,0.600015
RC,R,R,0.0132911,0.506015,0.600376
RC,R,R,0.0142475,0.52928,0.60961
RC,R,R,0.013264,0.497572,0.577664
RC,R,R,0.0130983,0.497256,0.574991
